商品ID,产品型号,评论内容,点赞,评分,评论id,会员级别,评论时间
100006808184,8GB+128GB 黑色,很有幸这次抢到了期待已久的rog游戏手机二代，本人对这款游戏旗舰非常满意，首先说说它的屏幕，120hz的刷新率没的说，在平时的应用上会有明显的感官上的提升，用两个字形容就是丝滑，还有就是有些人喷它是天马屏，但我可以毫不犹豫的说，这块高端的天马屏，不比一般的三星屏差，色准detla＜1，其次再说说游戏，我是qq飞车手游的爱好者，用这款手机可以说是完美适配120hz，游戏体验非常好，买了后就一直破纪录哈哈，855plus和6000ma的电池就不用说了，强无敌，总之，这是一款非常值得大家入手的游戏手机,0,5,李***7,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,ROG游戏手机2搭载高达120Hz刷新率、1ms响应时间、6.59 英寸的AMOLED电竞屏，游戏画面的显示将更顺畅无拖影。触摸采样率是240Hz，达到了49ms的触摸延迟，并且是目前所有手机中最低的，可以想象玩游戏的畅快感！背面则采用康宁大猩猩 3D 曲面玻璃，无论横持竖握，都带给玩家很好的游戏体验,0,5,真猪儿虫,钻石会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,今天刚刚收到手机，物流非常快，打开以后感觉非常满意，手机反应速度非常快，实机体验，很满意，不管是上手度，还是颜值，都很满意，玩游戏更别提，很流畅，总体打分99分，支持，大爱,0,5,w***a,注册会员,2019-07-31 10:00:00
100006808184,8GB+128GB 黑色,很好的游戏手机，目前来说最为强大，屏幕120赫兹，丝般顺滑，大内存，大电池运行起游戏来非常流畅，外观很酷炫，完美的电竞手机。,0,5,潇潇风声月下,PLUS会员,2019-08-04 10:00:08
100006808184,8GB+128GB 黑色,用了4天了，除了通病白色底最低亮度抹布屏，不过3499要顶级屏幕也不现实，120hz刷新率已经很爽了，其他真的很满意，特别是扬声器，发热控制，帧率表现特别稳，舒服了，真香！,1,5,200斤皮卡丘,钻石会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,败家之眼信仰加持，很炫酷，系统清洁，玩游戏很棒，败家之眼，我的最爱，唉，实在编不下去了?,1,5,j***n,PLUS会员,2019-08-12 10:00:12
100006808184,8GB+128GB 黑色,送货上门真是神速，刚到家家就拆开了！第一次用着款手机，8+128游戏很顺畅，电池耐用，不发热，系统稳定性高，也是也好看摄像头很别致，像素好，比之前的游戏手机好多了。价格也美丽,0,5,jd_135611pyk,PLUS会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,昨天刚刚收到手机，物流挺快的，昨天没有来的及评价，现在，打开以后感觉非常满意，,1,5,j***8,金牌会员,2019-07-30 18:55:02
100006808184,8GB+128GB 黑色,特意使用了一天，感觉屏幕没有那么差劲，在非常低的亮度下才会出现抹布屏，但是一般使用不到那么低的亮度，性能没的说，挺快嗯，手机散热比较集中，所以游戏时感觉不到发热，这个价格真的非常给力，120刷新率真的很给力，总体来说还是非常不错，用一段时间再来追评。对了像素也不错。,0,5,头晕眼花缭乱吧,注册会员,2019-08-12 10:06:16
100006808184,8GB+128GB 黑色,简直太完美了，游戏流畅不卡顿为了信仰买单是个狠货简直牛皮,2,5,北巷鹿山,铜牌会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,京东物流非常快，手机第一时间就收到了！手机外形帅气，败家之眼标志很酷，不愧是游戏定制手机，吃鸡的时候非常流畅，拿上这手机明显感觉游戏技术直线上升，带小姐姐吃鸡更有激情。王者荣耀也是，感觉玩的时候自己的技术都提升了。6000毫安的电池，相当的给力，想怎么玩就怎么玩。非常好的一款手机，满分！！！！,0,5,j***v,注册会员,2019-07-31 10:00:03
100006808184,8GB+128GB 黑色,收到货之后，拆开有惊喜，外形我特别喜欢，开机速度特别快，操作系统界面很舒服，最重要玩游戏特别爽，一点都不卡顿，而且一点不发热，爽歪歪，真是好手机,1,5,雇佣兵8,PLUS会员,2019-07-31 00:00:58
100006808184,8GB+128GB 黑色,外形外观：很酷炫，科技感十足，屏幕音效：很丝滑，运行速度：855plus没得说，速度很快，进入游戏等待时长很短,0,5,jd_136875usl,银牌会员,2019-08-12 10:31:30
100006808184,8GB+128GB 黑色,不错不错，先不说性能，光凭借其败家之眼的那个亮灯logo就觉得值了，颜值爆棚啊，灯光效果打开，很酷的设计！光是为信仰充值就值了！实际使用情况也不错，游戏流畅，翻页迅速，我也不是什么专业评测的，对于大众来说，我感觉能满足所有使用需求了！有人评测说屏幕不怎么好，我感觉还好啦，完全能接受，可能我是属于业余的使用者吧，哈哈哈,0,5,枫之影殿,PLUS会员,2019-08-04 10:00:29
100006808184,8GB+128GB 黑色,因人在海外工作，刚同事带过来的已拿到手，开机看了下，手感不错，机子顺滑流畅，不愧为性能之王！败家的眼睛很不错的设计，五颜六色的呼吸灯可以随心切换，很炫酷的！电池容量大，续航久，没有其他人说的屏幕问题，体验几天再作追评。,0,5,y***8,银牌会员,2019-08-04 10:00:25
100006808184,8GB+128GB 黑色,"头天晚上下单，第二天就收到了，手机外形很帅气，喜欢背部设计，电池非常给力6000mah,玩了一晚上游戏，非常流畅，ROG手机自带的散热设计，不烫。玩吃鸡、农药画质都开了最高的，画质感还是很好，这次败家的价格真香！???",1,5,芒***的,PLUS会员,2019-07-30 20:21:41
100006808184,8GB+128GB 黑色,喜欢京东自营，物流很快大爱  运行还是很快  玩游戏感觉很不错  很爽,0,5,梦***千,PLUS会员,2019-08-04 10:01:17
100006808184,8GB+128GB 黑色,手机质感特别好，哈哈哈哈哈，以后玩~的游戏真的是天生BUFF，到点了一点就抢到了 开心死了 一直关注这个手机，电池很棒，系统流畅度，各方面都很不错，玩游戏很舒服，6000毫安大电池！！！,0,5,jd251477zji,钻石会员,2019-07-31 10:00:00
100006808184,8GB+128GB 黑色,31号晚上12点抢的，很幸运被我抢到了，第二天早上就到货了，怀着激动的心情拿到了这部手机！相比于rog一代，这部手机更加先进，好用！骁龙855puls处理器，120hz的屏幕刷新率，用来吃鸡，玩王者非常流畅，毫无压力！现在拿起这部手机，到哪里都是最靓的仔！你，也值得拥有！,0,5,s***_,PLUS会员,2019-07-31 00:00:22
100006808184,8GB+128GB 黑色,真实感官十分不错  重量完全可以接受  系统速度飞快 双马达手感优良 屏幕还好没遇到其他人说的抹布屏 玩起跑跑卡丁车电池耐用 散热优良,0,5,迟***洋,PLUS会员,2019-08-04 10:00:20
100006808184,8GB+128GB 黑色,手机好棒，第二批抢的，一开始看第一批评论说的屏幕不好，还很担心，没有的事，屏幕非常完美，眼睛看着很舒服，声音也好听还大，做工很优秀，没有出现缝隙过大的情况，打开计算机输入.12345+=进入测试模式测试了一下屏幕，一个坏点没有,1,5,哦killing,铜牌会员,2019-08-04 10:00:28
100006808184,8GB+128GB 黑色,6000毫安电池+120hz屏幕+未来可以解锁bl+音质超级棒，当然这些都不是重点，背面会闪来闪去的rgb和rog才是最拉风的！真的非常酷炫，性价比很高的手机,0,5,b***e,PLUS会员,2019-07-31 00:00:16
100006808184,8GB+128GB 黑色,男朋友给我推荐的手机，果断就买了！买来打开心消消乐，哈哈哈哈哈哈！长屏幕好爽，同事看到都惊呆啦，哈哈哈哈哈哈~X模式很给力！电池也很耐用！手机照相也不错（见图三）~虽然系统还有些问题，估计是适配的问题，希望尽快优化好。比如说，解锁界面，如果按着指纹不动，就能看到屏幕变成颗粒屏幕（跟亮度调到最暗时是一样的），还有日历的日程，有的操作会闪退（必现）。还有一些忘记了，等有时间找手机客服反馈好了。,0,5,小***9,铜牌会员,2019-07-31 00:00:19
100006808184,8GB+128GB 黑色,用了一天一夜，感觉很满意，建议大家晚上玩的时候开灯，不然会很累眼睛，至于电量完全不用担心，一直开最耗电的模式玩了3个小时，还有70的电，也是很耐用得了，出门带在外面也很好看，毕竟败家之眼的炫酷很少有人抵挡的住，哈哈，推荐入手，喜欢玩游戏听音乐的你会很满意的,1,5,Qupenr,PLUS会员,2019-08-04 10:00:26
100006808184,8GB+128GB 黑色,触感流畅，颜值很高，手感也好，也很好用，很满意，值得推荐,0,5,Alan921Amy,PLUS会员,2019-08-04 10:01:16
100006808184,8GB+128GB 黑色,首先颜值高，再是这款手机确实性能很棒，画质很好，充电快，不玩游戏看看电影听听歌的话待机一天没问题，如果玩游戏的话肯定待机不了那么长时间，取决于你玩游戏的时间哈，吃鸡，玩王者，开开飞车，哈哈哈，画质很好，玩游戏太舒服，导致于我沉迷于游戏无法自拔，眼睛痛啊，大家玩归玩，注意休息哈，还有就是玩游戏的时候真的音质坐的很好，感觉开的好爽，戴耳机听歌就不用我说了，音质不说了，你们都懂得，说了那么多，我觉得这款机子可以买，对得起这个价格，想买的的姐妹儿可以考虑入手哈,0,5,b170*****410,钻石会员,2019-07-31 10:00:00
100006808184,8GB+128GB 黑色,"手机外观漂亮款式好看，质量很好，正品，做工精致，屏幕细腻够大，很清晰，色彩饱和度很不错，照相不错，很漂亮音质也很棒，系统功能强大，运行速度很快,玩了几把王者荣耀很爽，这个配置就是牛！",1,5,孔维旻,PLUS会员,2019-07-31 00:00:16
100006808184,8GB+128GB 黑色,用了好几天了，120hz玩飞车虚荣等游戏的确很爽，吃鸡肩键也很实用。6000的电池相比其他手机的确不小，但是续航上是跟别的同价位手机差不多的，重量上的确增加不小，拿久了手会累。处理器不用说了，x模式的提升也能感受的到，可想的确用心去做调校和游戏优化了。整体是满意的，毕竟价格低了这么多，也能让更多的手机游戏玩家接触到这款手机，rog也会越做越好，最后，腾讯牛逼，京东牛逼。,0,5,温度科技,金牌会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,老早就想换个游戏手机，刚好看到ROG手机发布会，一看瞬间心动了，居然抢到了，手机上手手感比想象中的要好，非常喜欢背部设计，120赫兹很顺滑，电池强大，正常使用可以1天以上。网络稳定，发热控制得很好，音质比起黑鲨鱼确实好太多，之前有台黑鲨，屏幕累眼睛，音质不好，rog确实是做游戏的手机，实力是不容许跑分作弊的，见证奇迹的时刻，rog值得拥有,1,5,我***敌,PLUS会员,2019-08-07 10:00:27
100006808184,8GB+128GB 黑色,完美，手机大小合适，也不算厚。电池真心给力，这个价位自带buff真心不错，拍的照片也有buff水印，下了30个G的游戏，每个游戏都流畅的一匹，夏天30多度的气温玩游戏，手机有点烫手，但是不卡不卡，牛匹！等价格合适再单独入手一个手柄。,0,5,343405351,PLUS会员,2019-07-31 00:00:42
100006808184,8GB+128GB 黑色,手机是给我弟弟买的 他说收到后感觉很惊艳 给也反馈说手机性能也很溜 谢谢我给他准备的高中毕业礼物,0,5,jd_130576oav,PLUS会员,2019-08-01 00:09:51
100006808184,8GB+128GB 黑色,手机很不错哦，运行很快，颜值在线，玩手游必备啊！！！哈哈哈！,10,5,j***n,铜牌会员,2019-07-30 19:07:34
100006808184,8GB+128GB 黑色,比起一代，总体显示屏更清晰，机身更修长，更适合游戏玩家，面部识别和指纹识别都很灵敏，充满电在游戏状态下显示可以超过20小时时间,0,5,心结ii,PLUS会员,2019-07-31 00:00:11
100006808184,8GB+128GB 黑色,买来给妈妈用的，用了三天了运行流畅，指纹解锁很好，方便老人使用，面部解锁老人不经常用，拍照清晰，颜色妈妈很喜欢，弧度的设计，手感棒棒哒，总之妈妈很喜欢!,0,5,好***大,PLUS会员,2019-08-07 10:06:34
100006808184,8GB+128GB 黑色,第一次用华硕产品，物美价廉，之前用惯了三星旗舰机，屏幕稍微不是很满意，如果日后能跟三星合作拿到最好的屏就完美了，打了几把吃鸡维持在40度左右还算能接受。希望国产手机做大做强。加油,0,5,y爱k,金牌会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,前两天在上海出差，刚好运气很好抢到了。首先第一眼看到真的很漂亮，机身稍有点厚，可以理解，毕竟游戏手机电量要大。其次，屏幕很清晰，高频刷新不是盖的，价格真的不是太贵，毕竟硬件放在那，而且还为游戏专门定制的。表弟看我我这款手机，貌似想要个一样的。手机确实很优秀，就看下次吧，抢到的话，就再买一个。,0,5,j***1,PLUS会员,2019-07-31 00:00:56
100006808184,8GB+128GB 黑色,看了ROG2的产品参数及相关视频，果断把用一年的粪叉卖了入坑。首先，屏占比非常适合玩游戏，视野很好，虚拟按键反馈及时，120hz频率使得视野晃动画面没有撕裂感，清晰流畅，电池容量大，可长时间畅玩，这也意味着对散热功能有些挑战，建议长时间娱乐的朋友配个原装散热风扇，手部有明显热感。,2,5,狮心悦动,PLUS会员,2019-08-04 10:00:14
100006808184,8GB+128GB 黑色,网上评价这手机有很多毛病，不过我用着挺好的，目前发现的也就是指纹有bug，设置两个指纹，第二个指纹识别率就会特别低，我试过了很多次应该是系统bug。其他各方面都挺好。续航是真牛啊，我这种高强度用，一天一冲没问题，配置也好，啥游戏都是最高特效玩，还不热。这价位买败家之眼，简直白送。,0,5,哆啦没有梦2,PLUS会员,2019-07-31 00:13:17
